Catalog,DataAsset,ColumnHeader,BusinessTerm,Category,Done
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,CONSULT_RECEIPT_TYPE,카운셀러영수유형,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,RECEIPT_AMT,수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,DATE,년월일,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,TRANS_EXEC_AMT,이체처리금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,DELETE_DATE,삭제일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,TAX_RECEIPT_AMT,과세수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,CASH_EXEC_AMT,현금처리금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,ITSELF_RECEIPT_AMT,수금처리금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,TAXEX_RECEIPT_AMT,비과세수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,OLD_RECEIPT_NO,원수금전표번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,CARD_EXEC_AMT,카드처리금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,AGENCY_CARD_AMT,대리점카드수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,DELETE_BY,삭제자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBD0] 고객 수금전표,CONSULT_RECEIPT_NO,카운셀러수금번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,RTN_AMT,반품금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,RTN_QTY,반품수량,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SELL_AMT,구매금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SELL_QTY,매출수량,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,YM,년월,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,CUST_CODE,고객코드,영업 >> 방판 영업 >> 고객,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,TRANS_IN_AR_AMT,이관입미수금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,RECEIPT_AMT,수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,BGN_AR_AMT,기초미수금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,CONSULT_CODE,카운셀러코드,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,TRANS_OUT_AR_AMT,이관출미수금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SELL_MILEAGE,판매마일리지,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,END_AR_AMT,기말미수금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,RECEIPT_MILEAGE,수금마일리지,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBF0] 고객 구매원장,ETC_RECEIPT_AMT,기타수금금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CONFIRMATION_NO,승인번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CUST_CODE,고객코드,영업 >> 방판 영업 >> 고객,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,REFUND_YN,환불여부,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,ORDER_TYPE,주문유형,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CONSULT_CODE,카운셀러코드,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,ORDER_DATE,주문년월일,영업 >> 방판 영업 >> 1. 주문/재고,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CARD_NO,카드번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,BUY_COMPANY,카드사명,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SUBMIT_NOTICE_CD,결제알림구분,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,MEMBER_NO,가맹번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CARD_DIV,할부개월수,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SELL_AMT,구매금액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CARD_YEAR,카드유효년,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CARD_SELL_INFO_NO,카드판매정보번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CARD_MONTH,카드유효월,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CUST_NAME,고객성명,02-기준정보 >> 고객,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CANCEL_RECEIPT_DATE,취소수금년월일,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CANCEL_SEQ,취소순번,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,PAYMENT_TYPE,결제유형,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,RECEIPT_DATE,수금년월일,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,BILL_YN,영수증발행여부,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,TAX_AMT,부가세액,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,BILL_DATE,영수증발행일시,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SEQ,순서번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,REAL_CONFIRMATION_NO,실승인번호,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CANCEL_BILL_DATE,취소영수증발행일시,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNBN0] 고객 카드승인내역,CANCEL_BILL_YN,취소영수증발행여부,영업 >> 방판 영업 >> 2. 판매/수금,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SOLAR_LUNAR_FLAG,양음력구분,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,BIRTH_DATE,생년월일,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,NAME_CHECK_YN,실명확인여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,RES_ID,주민번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CONSULT_NAME,카운셀러성명,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MORT_LIMIT_AMT,담보한도금액,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,WEDDING_FLAG,결혼구분,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CONSULT_CODE,카운셀러코드,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CONSULT_MATCH_CODE,카운셀러매치코드,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,WEDDING_MMDD,결혼기념월일,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,TEL_NO1,전화1번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_CNT3,약정3월피모집인수,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,ADDR1,기본주소,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,ADDR2,상세주소,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MOBILE_NO1,휴대전화1번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MOBILE_NO2,휴대전화2번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MOBILE_NO3,휴대전화3번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,GRADE_FLAG,직급구분,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,TEL_NO2,전화2번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,TEL_NO3,전화3번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,EMAIL_ID,이메일계정,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,EMAIL_ACC,이메일도메인,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,GRADE_CODE,직급코드,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,BIZ_NO,사업자번호,02-기준정보 >> 거래처,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,GRADE_CHANGE_DATE,직급변경년월일,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_AMT3,약정3월그룹매출금액,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,DISTANCE_FLAG,원거리구분,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_CNT2,약정2월피모집인수,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AR_LIMIT_AMT,미수한도금액,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AR_LIMIT_RATE,미수한도율,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MORT_LIMIT_DATE,담보만기년월일,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,ROT_DATE_LIMIT,한도회전일수,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,STATUS_TYPE,상태유형,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,MORT_TYPE,담보유형,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,TRADE_BANK_CODE,거래은행코드,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,RECRUIT_TYPE,모집유형,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,REG_FLAG,등록구분,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,RECRU_CONSULT_CODE,모집카운셀러코드,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,POST_NO,우편번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AR_CONTROL_YN,미수한도관리여부,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,BANK_ACC_NO,은행계좌번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,GUARANT_NAME,보증인성명,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_YM_CNT,약정개월수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_START_YM,약정시작년월,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_AMT1,약정1월그룹매출금액,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_AMT2,약정2월그룹매출금액,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_SELF_AMT1,약정1월본인매출금액,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_SELF_AMT2,약정2월본인매출금액,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_SELF_AMT3,약정3월본인매출금액,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,AGREE_GROUP_CNT1,약정1월피모집인수,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SCHOLARSHIP_TYPE,최종학력유형,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,GUARANT_REF_FLAG,보증인관계구분,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CLOSEING_DATE,폐업년월일,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SYS_INS_DATE,시스템입력일시,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SELL_CONTROL_YN,매출관리여부,영업 >> 방판 영업 >> 2. 판매/수금,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CREATE_DATE,생성일시,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,UPDATE_DATE,갱신일시,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CREATE_BY,생성자ID,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,UPDATE_BY,갱신자ID,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PRIVACY_TO_CONSIGNMENT_YN,개인정보위탁제공동의여부,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,VISIT_YN,방문여부,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,CONSULT_NICKNAME,카운셀러별명,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_MOBILE_NO1,스마트전화1번호,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_MOBILE_NO2,스마트전화2번호,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_MOBILE_NO3,스마트전화3번호,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_USE_YN,스마트사용여부,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,APPROVAL_YN,승인여부,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SEC_RES_ID,암호화주민번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_CLOSE_DATE,스마트해지년월일,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PRIVACY_TO_THIRD_YN,개인정보3자제공동의여부,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SEC_BANK_ACC_NO,암호화은행계좌번호,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,APPROVAL_CUST_CODE,승인고객코드,영업 >> 방판 영업 >> 3. 교육/인사,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_OPEN_DATE,스마트개통년월일,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_TYPE_CODE,스마트유형코드,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,SEC1_RES_ID,암호화1주민번호,03-개인정보,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,ROW_ID,행번호,01-시스템,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,APPROVAL_ID,승인자ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,PDA_NOTE_COTRACT_YN,스마트수기특약여부,영업 >> 방판 영업 >> 카운셀러,N
§ 영업＞방판 카탈로그,[TNC10] 카운셀러,HOME_SEND_YN,홈페이지전송여부,영업 >> 방판 영업 >> 대리점,N
